ID,LABEL,SubClass Of,Equivalent Class,database_cross_reference
ENVO:03000017,glacial ice loss,'has participant' some 'glacial ice'|'has participant' some glacier|ice loss process,,
ENVO:03000018,englacial stream,'composed primarily of' some meltwater|'has quality' some englacial|partially_surrounded_by some ('ice sheet' or glacier)|stream,,
ENVO:03000020,aeolian transport process,'has part' some 'atmospheric wind'|'has participant' some 'environmental material'|material transport process,,
ENVO:03000021,soot,'composed primarily of' some 'organic molecular entity'|particulate matter,,
ENVO:03000025,erosionally enriched ice,water ice,,
ENVO:03000027,powdery snow,snow,,
ENVO:03000029,glacial ice gain,'has input' some ('liquid water' or snow or ice or neve or firn)|'has output' some 'glacial ice'|'has participant' some glacier|ice gain,,
ENVO:03000030,glacial ice calving process,'has participant' some glacier|ice calving process,,
ENVO:03000031,iceberg calving process,'has input' some glacier|'has output' some 'marine iceberg'|'has output' some glacier|glacial ice calving process,,
ENVO:03000032,calving of ice from an iceberg,'has output' some 'ice mass'|'has participant' some 'marine iceberg'|ice calving process,,
ENVO:03000033,marine sediment,'adjacent to' some 'marine water body'|'output of' some 'sedimentation in a water body'|sediment,(sediment and (overlaps some 'marine water body')) or (sediment and ('adjacent to' some 'marine water body')),
ENVO:03000034,shallow marine sediment,'adjacent to' some 'continental shelf'|'output of' some ('sedimentation in a water body' and ('occurs in' some 'neritic pelagic zone biome'))|marine sediment,,
ENVO:03000035,supraglacial lake,'adjacent to' some glacier|lake,,
ENVO:03000036,sedimentation in a water body,'has part' some 'precipitation process'|'has participant' some 'particulate matter'|'occurs in' some 'water body'|ends some 'material transport process'|material accumulation process,,
ENVO:03000037,glacial ice ablation zone,'contains process' some 'glacial ice ablation process'|'part of' some glacier|ice ablation zone,,http://sweetontology.net/realmCryo/AblationZone
ENVO:03000038,cryoconite deposit,'has part' some dust|'has part' some rock|'has part' some soot|'output of' some 'aeolian transport process'|particulate matter,,
ENVO:03000039,cryoconite hole,'has part' some 'cryoconite deposit'|thaw hole,,
ENVO:03000040,melt pond,'adjacent to' some 'ice mass'|'formed as result of' some icemelt|'has part' some meltwater|water body,,
ENVO:03000041,brine channel,'composed primarily of' some 'water ice'|'formed as result of' some 'brine channel formation process'|'has part' some brine|channel,,
ENVO:03000042,brine channel formation process,'has output' some 'brine channel'|'has participant' some 'water ice'|'has participant' some brine|'preceded by' some 'brine rejection from seawater'|material accumulation process,,
ENVO:03000043,material transformation process,'has input' some 'environmental material'|'has output' some 'environmental material'|environmental system process,,
ENVO:03000044,sea ice formation process,'has input' some 'sea water'|'has output' some 'sea ice'|water ice formation process,,
ENVO:03000045,brine rejection from seawater,'has input' some 'sea water'|'has output' some brine|'part of' some 'sea ice formation process'|material transformation process,,
ENVO:03000046,frazil ice,'composed primarily of' some frazil|'has quality' some 'decreased size'|'has quality' some continuous|'has quality' some laminar|new ice|partially_surrounded_by some 'liquid water',,http://sweetontology.net/realmCryo/FrazilIce
ENVO:03000047,frazil ice formation,'has input' some 'liquid water'|'has output' some 'frazil ice'|new ice formation process,,
ENVO:03000048,thaw hole,'formed as result of' some icemelt|'part of' some 'ice floe'|channel,,
ENVO:03000050,atmosphere-exposed melt pond,'adjacent to' some 'ice mass'|'adjacent to' some troposphere|'has part' some meltwater|'output of' some melting|melt pond,'melt pond' and ('has part' some ('surface water' and ('adjacent to' some troposphere))),
ENVO:03000051,ice-encased melt pond,'has part' some meltwater|'located in' some 'ice mass'|'output of' some melting|'surrounded by' some 'water ice'|melt pond,,
ENVO:03000053,intraglacial lake,'has part' some meltwater|'located in' some glacier|lake,,
ENVO:03000054,depositional process,material accumulation process,,
ENVO:03000055,desublimation of water vapour into ice,'has input' some 'liquid water'|desublimation process,,
ENVO:03000056,new ice formation process,'has input' some 'liquid water'|'has output' some ('frazil ice' or shuga or 'slush ice')|water ice formation process,,
ENVO:03000057,obsolete sea ice formation process,,,
ENVO:03000058,nilas formation process,'has input' some 'new ice'|'has output' some nilas|sea ice formation process,,
ENVO:03000059,young ice formation process,'has input' some ('sea water' and nilas)|'has output' some 'young ice'|sea ice formation process,,
ENVO:03000060,first year ice formation process,'has input' some ('sea water' and 'young ice')|'has output' some 'first year ice'|sea ice formation process,,
ENVO:03000061,second year ice formation,'has input' some ('sea water' and 'first year ice')|'has output' some 'second year ice'|sea ice formation process,,
ENVO:03000062,multiyear ice formation process,'has input' some ('sea water' and 'second year ice')|'has output' some 'multiyear ice'|sea ice formation process,,
ENVO:03000063,new ice,'adjacent to' some 'water body'|'output of' some 'new ice formation process'|water ice,,
ENVO:03000065,ice floe,'adjacent to' some 'water body'|'has quality' some buoyancy|'has quality' some continuous|'has quality' some laminar|water ice,,
ENVO:03000066,sea ice floe,'adjacent to' some 'marine water body'|'composed primarily of' some 'water ice'|'formed as result of' some 'sea ice formation process'|ice floe,,http://sweetontology.net/realmCryo/Floe
ENVO:03000067,pancake ice,'adjacent to' some 'marine water body'|'composed primarily of' some 'water ice'|'formed as result of' some 'sea ice formation process'|'has quality' some circular|sea ice floe,,
ENVO:03000068,nilas,'adjacent to' some 'marine water body'|'composed primarily of' some 'water ice'|'formed as result of' some 'nilas formation process'|'has quality' some continuous|'has quality' some elastic|'has quality' some transparent|sea ice floe,,
ENVO:03000069,young ice,'adjacent to' some 'marine water body'|'composed primarily of' some 'water ice'|'formed as result of' some 'young ice formation process'|'has quality' some 'increased thickness'|'has quality' some inflexible|sea ice floe,,
ENVO:03000071,first year ice,'derives from' some 'young ice'|'has quality' some 'increased thickness'|'output of' some 'first year ice formation process'|sea ice,,http://sweetontology.net/realmCryo/SeasonalIce
ENVO:03000072,second year ice,'has quality' some 'increased thickness'|'output of' some 'second year ice formation'|sea ice,,
ENVO:03000073,multiyear ice,'has quality' some 'increased thickness'|'output of' some 'multiyear ice formation process'|sea ice,,
ENVO:03000074,grease ice layer,'adjacent to' some 'water body'|'has quality' some 'decreased thickness'|water ice layer,,
ENVO:03000075,shuga,'has quality' some opaque|new ice,,
ENVO:03000076,slush ice,environmental material,'environmental material' and ('has part' some ('liquid water' and snow and 'frazil ice')),
ENVO:03000077,slush ice layer,'adjacent to' some 'water body'|'composed primarily of' some 'slush ice'|water ice layer,,
ENVO:03000078,slush formation process,'has input' some ('liquid water' and snow and 'frazil ice')|'has output' some 'slush ice'|new ice formation process,,
ENVO:03000079,shuga formation process,'has input' some 'liquid water'|'has output' some shuga|new ice formation process,,
ENVO:03000082,thermokarst lake,'adjacent to' some 'thermokarst depression'|'composed primarily of' some meltwater|'formed as result of' some 'ice-bearing permafrost thawing process'|'part of' some thermokarst|freshwater lake,,
ENVO:03000083,methane-releasing thermokarst lake,'adjacent to' some atmosphere|'has quality' some blue|'participates in' some 'methane gas emission process'|thermokarst lake,,
ENVO:03000084,thermokarst depression,'formed as result of' some 'ice-bearing permafrost thawing process'|'part of' some thermokarst|geographic basin,,
ENVO:03000085,thermokarst,'formed as result of' some 'ice-bearing permafrost thawing process'|'has part' some 'thermokarst depression'|planetary landmass,,
ENVO:03000086,ice-bearing permafrost thawing process,'causally upstream of' some 'methane gas emission process'|'has input' some ('water ice' and ('part of' some permafrost))|'has output' some meltwater|'has part' some 'hydrological melting process'|permafrost thawing process,,
ENVO:03000088,methane-laden permafrost,permafrost,permafrost and ('has part' some methane),
ENVO:03000089,permafrost crater derived from a methane explosion,'formed as result of' some 'permafrost methane explosion'|crater,,
ENVO:03000090,explosion process,'has input' some ('chemical entity' and ('has role' some 'oxidising agent'))|'has input' some ('environmental material' and ('has role' some fuel))|'has output' some 'gaseous environmental material'|combustion process,,
ENVO:03000091,permafrost methane explosion,'has participant' some ('gaseous environmental material' and ('composed primarily of' some methane))|'has participant' some dioxygen|'has participant' some permafrost|'occurs in' some permafrost|explosion process,,
ENVO:03000092,gas emission process,'has input' some ('gaseous environmental material' and (not ('part of' some atmosphere)))|'has output' some ('gaseous environmental material' and ('part of' some atmosphere))|material transport process,,
ENVO:03000093,hydrocarbon gas emission process,'causally upstream of' some 'greenhouse effect'|'has participant' some 'hydrocarbon gas'|gas emission process,,
ENVO:03000094,methane gas emission process,'has participant' some methane|hydrocarbon gas emission process,,
ENVO:03000095,season generating process,'causally upstream of or within' some season|'has participant' some planet|'has participant' some star|environmental system process,,
ENVO:03000096,season,occurrent,,
ENVO:03000097,warm season,season,,
ENVO:03000098,cold season,season,,
ENVO:03000099,seasonal melting process,'starts during' some 'warm season'|melting,,
ENVO:03000101,solid-phase sintering,'has input' some ('environmental material' and ('has quality' some porous))|compaction process,,
ENVO:03000102,glacial sintering,'has input' some ('environmental material' and ('has quality' some porous))|'has input' some snow|'has output' some 'glacial ice'|solid-phase sintering,,
ENVO:03000103,aeolian transport of snow,'has input' some 'powdery snow'|'has participant' some 'environmental material'|aeolian transport process,,
ENVO:03000104,snow drift formation,'during which ends' some 'aeolian transport of snow'|'has participant' some 'powdery snow'|snow accumulation process,,
ENVO:03000105,slab avalanche,mass wasting,,
ENVO:03000106,powdery snow avalanche,'has participant' some ('environmental material' and ('composed primarily of' some 'powdery snow'))|avalanche,,
ENVO:03000107,wet snow avalanche,'has participant' some ('environmental material' and ('liquid water' and ('composed primarily of' some snow)))|avalanche,,
ENVO:03000108,slab snow,snow,,
ENVO:03000110,cryoform,,'solid astronomical body part' and ('composed primarily of' some (permafrost or 'water ice' or snow)),
ENVO:03000111,snow mass,'formed as result of' some 'snow accumulation process','mass of compounded environmental materials' and ('composed primarily of' some snow),http://sweetontology.net/phenCryo/Accumulation
ENVO:03000112,snow drift,'composed primarily of' some 'powdery snow'|'formed as result of' some 'snow drift formation'|snow mass,,
ENVO:03000113,snow patch,'adjacent to' some 'planetary landmass'|'composed primarily of' some (snow and firn)|'formed as result of' some 'cold season'|snow mass,,
ENVO:03000114,seasonal snow patch,'adjacent to' some 'planetary landmass'|'composed primarily of' some (snow and firn)|'formed as result of' some 'cold season'|'participates in' some 'seasonal melting process'|snow patch,,
ENVO:03000115,perennial snow patch,'adjacent to' some 'planetary landmass'|'composed primarily of' some (snow and firn)|'formed as result of' some 'cold season'|'participates in' some 'seasonal melting process'|snow patch,,
ENVO:03000116,snowpack,'composed primarily of' some snow|snow mass,,
ENVO:03000117,channel,'has quality' some tubular|solid astronomical body part,,
ENVO:03000118,atmosphere and water column exposed melt pond,'adjacent to' some troposphere|melt pond,,
ENVO:03000119,water column exposed melt pond,melt pond,,
